"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units",,,100.9775,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units",,,100.7458,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units",,,100.5054,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units",,,100.2663,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-05","May-2001","IDX","Index","0","Units",,,100.0347,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units",,,99.80623,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units",,,99.58488,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units",,,99.38223,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units",,,99.21581,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units",,,99.11658,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units",,,99.09918,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units",,,99.15601,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units",,,99.2597,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units",,,99.38141,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units",,,99.48953,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units",,,99.5559,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-05","May-2002","IDX","Index","0","Units",,,99.56884,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units",,,99.52601,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units",,,99.44234,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units",,,99.3343,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units",,,99.21654,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units",,,99.0999,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units",,,98.99034,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units",,,98.88446,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units",,,98.78675,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units",,,98.7028,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units",,,98.64863,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units",,,98.64342,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-05","May-2003","IDX","Index","0","Units",,,98.68965,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units",,,98.78551,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units",,,98.92097,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units",,,99.08446,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units",,,99.26208,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units",,,99.43781,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units",,,99.59305,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units",,,99.71276,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units",,,99.79645,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units",,,99.85786,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units",,,99.90277,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units",,,99.93652,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-05","May-2004","IDX","Index","0","Units",,,99.96043,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units",,,99.97531,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units",,,99.98286,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-08","Aug-2004","IDX","Index","0","Units",,,99.98467,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-09","Sep-2004","IDX","Index","0","Units",,,99.98379,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-10","Oct-2004","IDX","Index","0","Units",,,99.97675,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-11","Nov-2004","IDX","Index","0","Units",,,99.95905,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2004-12","Dec-2004","IDX","Index","0","Units",,,99.92702,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-01","Jan-2005","IDX","Index","0","Units",,,99.8785,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-02","Feb-2005","IDX","Index","0","Units",,,99.8174,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-03","Mar-2005","IDX","Index","0","Units",,,99.75308,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-04","Apr-2005","IDX","Index","0","Units",,,99.69889,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-05","May-2005","IDX","Index","0","Units",,,99.67204,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-06","Jun-2005","IDX","Index","0","Units",,,99.68733,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-07","Jul-2005","IDX","Index","0","Units",,,99.74703,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-08","Aug-2005","IDX","Index","0","Units",,,99.8451,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-09","Sep-2005","IDX","Index","0","Units",,,99.97511,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-10","Oct-2005","IDX","Index","0","Units",,,100.1278,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-11","Nov-2005","IDX","Index","0","Units",,,100.2974,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2005-12","Dec-2005","IDX","Index","0","Units",,,100.4765,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-01","Jan-2006","IDX","Index","0","Units",,,100.6495,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-02","Feb-2006","IDX","Index","0","Units",,,100.8021,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-03","Mar-2006","IDX","Index","0","Units",,,100.9273,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-04","Apr-2006","IDX","Index","0","Units",,,101.0272,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-05","May-2006","IDX","Index","0","Units",,,101.1026,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units",,,101.1662,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units",,,101.2312,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-08","Aug-2006","IDX","Index","0","Units",,,101.3096,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-09","Sep-2006","IDX","Index","0","Units",,,101.4036,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-10","Oct-2006","IDX","Index","0","Units",,,101.5125,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-11","Nov-2006","IDX","Index","0","Units",,,101.6303,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2006-12","Dec-2006","IDX","Index","0","Units",,,101.7459,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-01","Jan-2007","IDX","Index","0","Units",,,101.8475,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-02","Feb-2007","IDX","Index","0","Units",,,101.9329,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-03","Mar-2007","IDX","Index","0","Units",,,102.0002,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units",,,102.0491,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-05","May-2007","IDX","Index","0","Units",,,102.0761,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units",,,102.0706,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units",,,102.0282,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units",,,101.9558,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units",,,101.8677,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units",,,101.7714,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units",,,101.6615,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units",,,101.5361,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units",,,101.3928,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units",,,101.2236,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units",,,101.0155,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units",,,100.7552,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-05","May-2008","IDX","Index","0","Units",,,100.4292,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units",,,100.0296,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units",,,99.56165,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units",,,99.03454,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units",,,98.45676,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units",,,97.85934,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units",,,97.30685,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units",,,96.86964,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units",,,96.59953,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units",,,96.51029,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units",,,96.60846,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units",,,96.87834,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-05","May-2009","IDX","Index","0","Units",,,97.27711,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units",,,97.75059,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units",,,98.25095,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units",,,98.74033,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units",,,99.1894,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units",,,99.57118,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units",,,99.87447,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units",,,100.0997,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units",,,100.2642,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units",,,100.388,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units",,,100.4917,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units",,,100.5813,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-05","May-2010","IDX","Index","0","Units",,,100.6608,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units",,,100.7497,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units",,,100.8646,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units",,,101.0051,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units",,,101.1583,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-10","Oct-2010","IDX","Index","0","Units",,,101.3087,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-11","Nov-2010","IDX","Index","0","Units",,,101.4401,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2010-12","Dec-2010","IDX","Index","0","Units",,,101.5384,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-01","Jan-2011","IDX","Index","0","Units",,,101.5911,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-02","Feb-2011","IDX","Index","0","Units",,,101.5862,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-03","Mar-2011","IDX","Index","0","Units",,,101.5198,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-04","Apr-2011","IDX","Index","0","Units",,,101.3942,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-05","May-2011","IDX","Index","0","Units",,,101.2186,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-06","Jun-2011","IDX","Index","0","Units",,,100.9974,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-07","Jul-2011","IDX","Index","0","Units",,,100.742,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-08","Aug-2011","IDX","Index","0","Units",,,100.4688,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-09","Sep-2011","IDX","Index","0","Units",,,100.2099,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-10","Oct-2011","IDX","Index","0","Units",,,99.99067,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-11","Nov-2011","IDX","Index","0","Units",,,99.81861,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2011-12","Dec-2011","IDX","Index","0","Units",,,99.69022,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-01","Jan-2012","IDX","Index","0","Units",,,99.59438,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-02","Feb-2012","IDX","Index","0","Units",,,99.51837,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-03","Mar-2012","IDX","Index","0","Units",,,99.43855,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-04","Apr-2012","IDX","Index","0","Units",,,99.33778,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-05","May-2012","IDX","Index","0","Units",,,99.21836,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-06","Jun-2012","IDX","Index","0","Units",,,99.0871,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-07","Jul-2012","IDX","Index","0","Units",,,98.95732,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-08","Aug-2012","IDX","Index","0","Units",,,98.84119,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-09","Sep-2012","IDX","Index","0","Units",,,98.74891,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-10","Oct-2012","IDX","Index","0","Units",,,98.69318,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units",,,98.68256,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units",,,98.71268,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units",,,98.77421,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units",,,98.85293,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units",,,98.9345,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units",,,99.02289,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-05","May-2013","IDX","Index","0","Units",,,99.12975,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units",,,99.25767,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units",,,99.40449,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units",,,99.56528,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units",,,99.72221,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units",,,99.85875,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units",,,99.97192,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units",,,100.0596,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units",,,100.1259,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units",,,100.1645,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units",,,100.1727,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units",,,100.1444,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-05","May-2014","IDX","Index","0","Units",,,100.0816,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units",,,99.9977,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units",,,99.90847,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units",,,99.82865,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units",,,99.77741,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units",,,99.76586,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units",,,99.79776,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units",,,99.87039,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,99.97507,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,100.0909,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,100.1963,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,100.272,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,100.3122,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,100.3266,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,100.327,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,100.3234,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,100.3223,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,100.3219,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,100.316,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,100.2995,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,100.2725,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,100.2341,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,100.1929,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,100.1498,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,100.1058,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,100.0703,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,100.0511,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,100.058,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,100.0978,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,100.1656,,
"LOLITONO","Normalised (CLI)","EA19","Euro area (19 countries)","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,100.2518,,
