년도,분기,행정동,운영평균,폐업평균,서울운영평균,서울시폐업평균
2014,4,역삼2동,80,41,94,46
2014,4,역삼1동,79,40,94,46
2014,4,대치4동,73,42,94,46
2014,4,대치2동,94,44,94,46
2014,4,대치1동,90,46,94,46
2014,4,삼성2동,81,42,94,46
2014,4,삼성1동,87,50,94,46
2014,4,청담동,84,43,94,46
2014,4,압구정동,90,43,94,46
2014,4,논현2동,87,42,94,46
2014,4,논현1동,85,42,94,46
2014,4,신사동,80,44,94,46
2014,4,내곡동,111,54,94,46
2014,4,양재2동,95,42,94,46
2014,4,양재1동,89,44,94,46
2014,4,방배4동,102,45,94,46
2014,4,방배3동,105,45,94,46
2014,4,방배2동,89,47,94,46
2014,4,방배1동,93,46,94,46
2014,4,방배본동,97,45,94,46
2014,4,반포4동,111,56,94,46
2014,4,반포3동,100,51,94,46
2014,4,반포2동,102,54,94,46
2014,4,반포1동,86,40,94,46
2014,4,반포본동,114,53,94,46
2014,4,잠원동,95,44,94,46
2014,4,서초4동,89,43,94,46
2014,4,서초3동,97,44,94,46
2014,4,서초2동,89,41,94,46
2014,4,서초1동,99,46,94,46
2014,4,난곡동,101,54,94,46
2014,4,미성동,96,49,94,46
2014,4,삼성동,115,51,94,46
2014,4,대학동,85,45,94,46
2014,4,조원동,102,42,94,46
2014,4,난향동,79,46,94,46
2014,4,신림동,92,43,94,46
2014,4,신사동,89,44,94,46
2014,4,서림동,91,48,94,46
2014,4,신원동,93,47,94,46
2014,4,서원동,92,49,94,46
2014,4,남현동,89,49,94,46
2014,4,인헌동,90,45,94,46
2014,4,중앙동,98,46,94,46
2014,4,은천동,94,44,94,46
2014,4,청룡동,91,45,94,46
2014,4,낙성대동,86,45,94,46
2014,4,행운동,99,46,94,46
2014,4,성현동,86,42,94,46
2014,4,청림동,100,47,94,46
2014,4,보라매동,88,46,94,46
2014,4,신대방2동,92,47,94,46
2014,4,신대방1동,99,47,94,46
2014,4,대방동,90,46,94,46
2014,4,사당5동,94,45,94,46
2014,4,사당4동,96,44,94,46
2014,4,사당3동,94,46,94,46
2014,4,사당2동,94,47,94,46
2014,4,사당1동,93,44,94,46
2014,4,흑석동,99,52,94,46
2014,4,상도4동,97,46,94,46
2014,4,상도3동,96,50,94,46
2014,4,상도2동,105,52,94,46
2014,4,상도1동,86,48,94,46
2014,4,노량진2동,110,50,94,46
2014,4,노량진1동,102,52,94,46
2014,4,대림3동,90,41,94,46
2014,4,대림2동,86,39,94,46
2014,4,대림1동,102,42,94,46
2014,4,신길7동,103,46,94,46
2014,4,신길6동,103,43,94,46
2014,4,신길5동,96,45,94,46
2014,4,신길4동,102,45,94,46
2014,4,신길3동,115,50,94,46
2014,4,신길1동,106,46,94,46
2014,4,양평2동,90,45,94,46
2014,4,양평1동,102,44,94,46
2014,4,문래동,86,44,94,46
2014,4,도림동,95,47,94,46
2014,4,당산2동,86,45,94,46
2014,4,당산1동,95,42,94,46
2014,4,여의동,106,46,94,46
2014,4,영등포동,107,50,94,46
2014,4,영등포본동,83,48,94,46
2014,4,시흥5동,96,45,94,46
2014,4,시흥4동,91,43,94,46
2014,4,시흥3동,116,48,94,46
2014,4,시흥2동,78,48,94,46
2014,4,시흥1동,100,47,94,46
2014,4,독산4동,95,44,94,46
2014,4,독산3동,94,41,94,46
2014,4,독산2동,91,46,94,46
2014,4,독산1동,91,48,94,46
2014,4,가산동,66,41,94,46
2014,4,수궁동,93,47,94,46
2014,4,오류2동,79,47,94,46
2014,4,오류1동,99,50,94,46
2014,4,개봉3동,104,44,94,46
2014,4,개봉2동,93,48,94,46
2014,4,개봉1동,91,47,94,46
2014,4,고척2동,95,47,94,46
2014,4,고척1동,91,47,94,46
2014,4,가리봉동,110,45,94,46
2014,4,구로5동,78,43,94,46
2014,4,구로4동,93,44,94,46
2014,4,구로3동,72,44,94,46
2014,4,구로2동,98,46,94,46
2014,4,구로1동,101,45,94,46
2014,4,신도림동,70,45,94,46
2014,4,방화3동,90,46,94,46
2014,4,방화2동,81,46,94,46
2014,4,방화1동,90,45,94,46
2014,4,공항동,91,43,94,46
2014,4,우장산동,84,43,94,46
2014,4,발산1동,79,45,94,46
2014,4,가양3동,84,44,94,46
2014,4,가양2동,81,42,94,46
2014,4,가양1동,77,49,94,46
2014,4,화곡8동,84,45,94,46
2014,4,화곡6동,78,41,94,46
2014,4,화곡본동,96,45,94,46
2014,4,화곡4동,89,43,94,46
2014,4,화곡3동,84,45,94,46
2014,4,화곡2동,91,43,94,46
2014,4,화곡1동,92,43,94,46
2014,4,등촌3동,74,42,94,46
2014,4,등촌2동,88,43,94,46
2014,4,등촌1동,76,45,94,46
2014,4,염창동,86,46,94,46
2014,4,신정7동,86,42,94,46
2014,4,신정6동,71,42,94,46
2014,4,신정4동,88,41,94,46
2014,4,신정3동,87,45,94,46
2014,4,신정2동,87,43,94,46
2014,4,신정1동,101,45,94,46
2014,4,신월7동,90,41,94,46
2014,4,신월6동,120,48,94,46
2014,4,신월5동,91,46,94,46
2014,4,신월4동,87,45,94,46
2014,4,신월3동,103,42,94,46
2014,4,신월2동,99,44,94,46
2014,4,신월1동,98,42,94,46
2014,4,목5동,80,44,94,46
2014,4,목4동,85,42,94,46
2014,4,목3동,91,44,94,46
2014,4,목2동,89,46,94,46
2014,4,목1동,72,43,94,46
2014,4,상암동,56,39,94,46
2014,4,성산2동,86,49,94,46
2014,4,성산1동,80,43,94,46
2014,4,연남동,68,48,94,46
2014,4,망원2동,86,43,94,46
2014,4,망원1동,88,43,94,46
2014,4,합정동,85,43,94,46
2014,4,서교동,71,43,94,46
2014,4,서강동,74,42,94,46
2014,4,신수동,93,48,94,46
2014,4,염리동,101,50,94,46
2014,4,대흥동,100,46,94,46
2014,4,용강동,92,46,94,46
2014,4,도화동,96,48,94,46
2014,4,공덕동,103,49,94,46
2014,4,아현동,101,45,94,46
2014,4,북가좌2동,92,45,94,46
2014,4,북가좌1동,78,42,94,46
2014,4,남가좌2동,97,45,94,46
2014,4,남가좌1동,149,54,94,46
2014,4,홍은2동,100,48,94,46
2014,4,홍은1동,115,50,94,46
2014,4,홍제2동,102,52,94,46
2014,4,홍제3동,111,56,94,46
2014,4,홍제1동,100,51,94,46
2014,4,연희동,97,50,94,46
2014,4,신촌동,93,46,94,46
2014,4,충현동,107,51,94,46
2014,4,북아현동,128,58,94,46
2014,4,천연동,107,52,94,46
2014,4,진관동,61,43,94,46
2014,4,수색동,126,53,94,46
2014,4,증산동,96,47,94,46
2014,4,신사2동,89,47,94,46
2014,4,신사1동,87,43,94,46
2014,4,역촌동,83,44,94,46
2014,4,응암3동,101,48,94,46
2014,4,응암2동,89,50,94,46
2014,4,응암1동,95,47,94,46
2014,4,대조동,87,46,94,46
2014,4,구산동,89,46,94,46
2014,4,갈현2동,83,45,94,46
2014,4,갈현1동,92,44,94,46
2014,4,불광2동,97,48,94,46
2014,4,불광1동,95,48,94,46
2014,4,녹번동,94,48,94,46
2014,4,상계10동,83,45,94,46
2014,4,상계9동,97,45,94,46
2014,4,상계8동,90,55,94,46
2014,4,상계6.7동,91,43,94,46
2014,4,상계5동,96,42,94,46
2014,4,상계3.4동,101,47,94,46
2014,4,상계2동,77,41,94,46
2014,4,상계1동,79,42,94,46
2014,4,중계2.3동,84,45,94,46
2014,4,중계4동,82,42,94,46
2014,4,중계1동,83,43,94,46
2014,4,중계본동,80,41,94,46
2014,4,하계2동,100,53,94,46
2014,4,하계1동,89,46,94,46
2014,4,공릉2동,83,43,94,46
2014,4,공릉1동,95,47,94,46
2014,4,월계3동,85,43,94,46
2014,4,월계2동,83,45,94,46
2014,4,월계1동,88,48,94,46
2014,4,방학3동,88,50,94,46
2014,4,방학2동,87,44,94,46
2014,4,방학1동,82,41,94,46
2014,4,쌍문4동,86,43,94,46
2014,4,쌍문3동,90,45,94,46
2014,4,쌍문2동,88,45,94,46
2014,4,쌍문1동,91,42,94,46
2014,4,도봉2동,90,46,94,46
2014,4,도봉1동,99,46,94,46
2014,4,창5동,84,42,94,46
2014,4,창4동,92,43,94,46
2014,4,창3동,93,45,94,46
2014,4,창2동,89,45,94,46
2014,4,창1동,88,42,94,46
2014,4,인수동,89,43,94,46
2014,4,우이동,96,46,94,46
2014,4,수유3동,89,42,94,46
2014,4,수유2동,89,45,94,46
2014,4,수유1동,102,47,94,46
2014,4,번3동,89,43,94,46
2014,4,번2동,94,45,94,46
2014,4,번1동,91,41,94,46
2014,4,삼각산동,80,44,94,46
2014,4,송천동,97,48,94,46
2014,4,송중동,89,46,94,46
2014,4,미아동,90,43,94,46
2014,4,삼양동,95,47,94,46
2014,4,석관동,101,47,94,46
2014,4,장위3동,110,48,94,46
2014,4,장위2동,118,47,94,46
2014,4,장위1동,109,46,94,46
2014,4,월곡2동,87,47,94,46
2014,4,월곡1동,101,45,94,46
2014,4,종암동,97,51,94,46
2014,4,길음2동,81,51,94,46
2014,4,길음1동,102,50,94,46
2014,4,정릉4동,93,51,94,46
2014,4,정릉3동,106,52,94,46
2014,4,정릉2동,102,56,94,46
2014,4,정릉1동,89,48,94,46
2014,4,보문동,108,44,94,46
2014,4,안암동,92,48,94,46
2014,4,돈암2동,96,42,94,46
2014,4,돈암1동,91,44,94,46
2014,4,동선동,91,45,94,46
2014,4,삼선동,95,49,94,46
2014,4,성북동,106,56,94,46
2014,4,신내2동,83,41,94,46
2014,4,신내1동,85,44,94,46
2014,4,망우3동,94,42,94,46
2014,4,망우본동,97,42,94,46
2014,4,묵2동,90,46,94,46
2014,4,묵1동,86,46,94,46
2014,4,중화2동,97,43,94,46
2014,4,중화1동,98,45,94,46
2014,4,상봉2동,94,43,94,46
2014,4,상봉1동,76,45,94,46
2014,4,면목3.8동,89,44,94,46
2014,4,면목7동,101,45,94,46
2014,4,면목본동,93,43,94,46
2014,4,면목5동,95,42,94,46
2014,4,면목4동,89,43,94,46
2014,4,면목2동,99,42,94,46
2014,4,이문2동,97,48,94,46
2014,4,이문1동,99,49,94,46
2014,4,휘경2동,83,47,94,46
2014,4,휘경1동,95,46,94,46
2014,4,회기동,90,43,94,46
2014,4,청량리동,125,52,94,46
2014,4,장안2동,90,42,94,46
2014,4,장안1동,96,41,94,46
2014,4,답십리2동,102,49,94,46
2014,4,답십리1동,94,48,94,46
2014,4,전농2동,102,45,94,46
2014,4,전농1동,102,50,94,46
2014,4,제기동,121,53,94,46
2014,4,용신동,102,43,94,46
2014,4,구의3동,96,48,94,46
2014,4,구의2동,96,49,94,46
2014,4,구의1동,93,45,94,46
2014,4,자양4동,92,46,94,46
2014,4,자양3동,82,45,94,46
2014,4,자양2동,94,45,94,46
2014,4,자양1동,94,46,94,46
2014,4,광장동,82,48,94,46
2014,4,능동,91,47,94,46
2014,4,중곡4동,95,46,94,46
2014,4,중곡3동,90,44,94,46
2014,4,중곡2동,91,43,94,46
2014,4,중곡1동,98,44,94,46
2014,4,군자동,94,45,94,46
2014,4,화양동,82,44,94,46
2014,4,용답동,110,46,94,46
2014,4,송정동,103,44,94,46
2014,4,성수2가3동,87,48,94,46
2014,4,성수2가1동,97,46,94,46
2014,4,성수1가2동,85,48,94,46
2014,4,성수1가1동,102,46,94,46
2014,4,옥수동,84,48,94,46
2014,4,금호4가동,111,50,94,46
2014,4,금호2.3가동,105,55,94,46
2014,4,금호1가동,99,48,94,46
2014,4,응봉동,105,45,94,46
2014,4,행당2동,76,47,94,46
2014,4,행당1동,81,48,94,46
2014,4,사근동,84,49,94,46
2014,4,마장동,107,48,94,46
2014,4,왕십리도선동,92,48,94,46
2014,4,왕십리2동,94,51,94,46
2014,4,보광동,98,48,94,46
2014,4,서빙고동,115,55,94,46
2014,4,한남동,94,47,94,46
2014,4,이태원2동,79,51,94,46
2014,4,이태원1동,112,56,94,46
2014,4,이촌2동,115,61,94,46
2014,4,이촌1동,121,58,94,46
2014,4,한강로동,109,47,94,46
2014,4,용문동,99,49,94,46
2014,4,효창동,94,49,94,46
2014,4,원효로2동,103,44,94,46
2014,4,원효로1동,103,46,94,46
2014,4,청파동,97,47,94,46
2014,4,남영동,103,51,94,46
2014,4,용산2가동,89,46,94,46
2014,4,후암동,99,56,94,46
2014,4,중림동,103,53,94,46
2014,4,황학동,115,57,94,46
2014,4,동화동,91,46,94,46
2014,4,신당5동,95,48,94,46
2014,4,청구동,92,43,94,46
2014,4,약수동,94,48,94,46
2014,4,다산동,97,50,94,46
2014,4,신당동,113,48,94,46
2014,4,을지로동,146,58,94,46
2014,4,광희동,111,46,94,46
2014,4,장충동,108,53,94,46
2014,4,필동,114,50,94,46
2014,4,명동,124,51,94,46
2014,4,회현동,129,55,94,46
2014,4,소공동,114,60,94,46
2014,4,숭인2동,107,39,94,46
2014,4,숭인1동,95,46,94,46
2014,4,창신3동,90,50,94,46
2014,4,창신2동,120,58,94,46
2014,4,창신1동,105,48,94,46
2014,4,혜화동,95,48,94,46
2014,4,이화동,95,49,94,46
2014,4,종로5.6가동,125,54,94,46
2014,4,종로1.2.3.4가동,125,56,94,46
2014,4,가회동,97,52,94,46
2014,4,교남동,154,57,94,46
2014,4,무악동,105,56,94,46
2014,4,평창동,99,51,94,46
2014,4,부암동,91,50,94,46
2014,4,삼청동,77,50,94,46
2014,4,사직동,105,51,94,46
2014,4,청운효자동,88,54,94,46
2014,3,둔촌2동,89,41,93,45
2014,3,둔촌1동,105,53,93,45
2014,3,길동,86,41,93,45
2014,3,성내3동,92,39,93,45
2014,3,성내2동,86,42,93,45
2014,3,성내1동,91,42,93,45
2014,3,천호3동,91,42,93,45
2014,3,천호2동,86,44,93,45
2014,3,천호1동,83,44,93,45
2014,3,암사3동,77,48,93,45
2014,3,암사2동,87,43,93,45
2014,3,암사1동,85,42,93,45
2014,3,고덕2동,106,47,93,45
2014,3,고덕1동,92,45,93,45
2014,3,명일2동,91,44,93,45
2014,3,명일1동,92,42,93,45
2014,3,상일동,91,49,93,45
2014,3,강일동,50,36,93,45
2014,3,잠실7동,126,60,93,45
2014,3,잠실6동,90,48,93,45
2014,3,잠실4동,70,40,93,45
2014,3,잠실3동,89,64,93,45
2014,3,잠실2동,57,33,93,45
2014,3,잠실본동,91,43,93,45
2014,3,위례동,63,51,93,45
2014,3,장지동,80,39,93,45
2014,3,문정2동,55,37,93,45
2014,3,문정1동,83,43,93,45
2014,3,가락2동,93,42,93,45
2014,3,가락1동,113,60,93,45
2014,3,가락본동,85,40,93,45
2014,3,삼전동,86,41,93,45
2014,3,석촌동,92,42,93,45
2014,3,송파2동,86,42,93,45
2014,3,송파1동,92,42,93,45
2014,3,오금동,91,43,93,45
2014,3,오륜동,106,55,93,45
2014,3,방이2동,87,42,93,45
2014,3,방이1동,88,41,93,45
2014,3,마천2동,101,45,93,45
2014,3,마천1동,96,43,93,45
2014,3,거여2동,96,44,93,45
2014,3,거여1동,84,43,93,45
2014,3,풍납2동,89,46,93,45
2014,3,풍납1동,102,48,93,45
2014,3,수서동,94,47,93,45
2014,3,일원2동,96,47,93,45
2014,3,일원1동,91,45,93,45
2014,3,일원본동,87,45,93,45
2014,3,세곡동,60,58,93,45
2014,3,개포4동,95,41,93,45
2014,3,개포2동,96,46,93,45
2014,3,개포1동,96,47,93,45
2014,3,도곡2동,87,44,93,45
2014,3,도곡1동,89,42,93,45
2014,3,역삼2동,80,41,93,45
2014,3,역삼1동,78,40,93,45
2014,3,대치4동,72,41,93,45
2014,3,대치2동,94,44,93,45
2014,3,대치1동,89,46,93,45
2014,3,삼성2동,80,42,93,45
2014,3,삼성1동,91,50,93,45
2014,3,청담동,83,43,93,45
2014,3,압구정동,89,42,93,45
2014,3,논현2동,86,42,93,45
2014,3,논현1동,85,41,93,45
2014,3,신사동,80,44,93,45
2014,3,내곡동,112,53,93,45
2014,3,양재2동,93,41,93,45
2014,3,양재1동,88,44,93,45
2014,3,방배4동,100,44,93,45
2014,3,방배3동,104,44,93,45
2014,3,방배2동,88,46,93,45
2014,3,방배1동,92,45,93,45
2014,3,방배본동,97,44,93,45
2014,3,반포4동,112,55,93,45
2014,3,반포3동,99,49,93,45
2014,3,반포2동,103,54,93,45
2014,3,반포1동,85,40,93,45
2014,3,반포본동,112,52,93,45
2014,3,잠원동,94,43,93,45
2014,3,서초4동,88,43,93,45
2014,3,서초3동,96,44,93,45
2014,3,서초2동,88,40,93,45
2014,3,서초1동,99,45,93,45
2014,3,난곡동,101,54,93,45
2014,3,미성동,96,48,93,45
2014,3,삼성동,114,50,93,45
2014,3,대학동,84,45,93,45
2014,3,조원동,101,41,93,45
2014,3,난향동,75,46,93,45
2014,3,신림동,90,42,93,45
2014,3,신사동,88,44,93,45
2014,3,서림동,90,48,93,45
2014,3,신원동,92,46,93,45
2014,3,서원동,91,49,93,45
2014,3,남현동,89,48,93,45
2014,3,인헌동,89,44,93,45
2014,3,중앙동,97,45,93,45
2014,3,은천동,92,43,93,45
2014,3,청룡동,90,45,93,45
2014,3,낙성대동,85,45,93,45
2014,3,행운동,98,45,93,45
2014,3,성현동,84,42,93,45
2014,3,청림동,100,46,93,45
2014,3,보라매동,86,46,93,45
2014,3,신대방2동,91,46,93,45
2014,3,신대방1동,98,46,93,45
2014,3,대방동,89,45,93,45
2014,3,사당5동,94,44,93,45
2014,3,사당4동,95,44,93,45
2014,3,사당3동,95,44,93,45
2014,3,사당2동,93,47,93,45
2014,3,사당1동,91,44,93,45
2014,3,흑석동,98,52,93,45
2014,3,상도4동,95,45,93,45
2014,3,상도3동,96,48,93,45
2014,3,상도2동,104,51,93,45
2014,3,상도1동,84,48,93,45
2014,3,노량진2동,108,49,93,45
2014,3,노량진1동,101,51,93,45
2014,3,대림3동,89,41,93,45
2014,3,대림2동,84,39,93,45
2014,3,대림1동,101,42,93,45
2014,3,신길7동,101,46,93,45
2014,3,신길6동,102,43,93,45
2014,3,신길5동,96,44,93,45
2014,3,신길4동,102,44,93,45
2014,3,신길3동,114,49,93,45
2014,3,신길1동,105,46,93,45
2014,3,양평2동,90,44,93,45
2014,3,양평1동,101,43,93,45
2014,3,문래동,86,44,93,45
2014,3,도림동,94,46,93,45
2014,3,당산2동,85,45,93,45
2014,3,당산1동,93,42,93,45
2014,3,여의동,104,45,93,45
2014,3,영등포동,107,49,93,45
2014,3,영등포본동,82,47,93,45
2014,3,시흥5동,94,44,93,45
2014,3,시흥4동,89,43,93,45
2014,3,시흥3동,115,48,93,45
2014,3,시흥2동,77,47,93,45
2014,3,시흥1동,98,46,93,45
2014,3,독산4동,94,44,93,45
2014,3,독산3동,93,41,93,45
2014,3,독산2동,91,45,93,45
2014,3,독산1동,90,47,93,45
2014,3,가산동,65,41,93,45
2014,3,수궁동,93,46,93,45
2014,3,오류2동,79,47,93,45
2014,3,오류1동,99,49,93,45
2014,3,개봉3동,105,43,93,45
2014,3,개봉2동,91,48,93,45
2014,3,개봉1동,90,46,93,45
2014,3,고척2동,95,46,93,45
2014,3,고척1동,90,47,93,45
2014,3,가리봉동,110,44,93,45
2014,3,구로5동,77,42,93,45
2014,3,구로4동,92,44,93,45
2014,3,구로3동,71,43,93,45
2014,3,구로2동,97,45,93,45
2014,3,구로1동,99,44,93,45
2014,3,신도림동,70,44,93,45
2014,3,방화3동,90,44,93,45
2014,3,방화2동,79,46,93,45
2014,3,방화1동,89,44,93,45
2014,3,공항동,90,42,93,45
2014,3,우장산동,83,42,93,45
2014,3,발산1동,79,44,93,45
2014,3,가양3동,84,42,93,45
2014,3,가양2동,80,41,93,45
2014,3,가양1동,78,49,93,45
2014,3,화곡8동,84,44,93,45
2014,3,화곡6동,80,40,93,45
2014,3,화곡본동,96,44,93,45
2014,3,화곡4동,89,42,93,45
2014,3,화곡3동,84,44,93,45
2014,3,화곡2동,89,42,93,45
2014,3,화곡1동,92,42,93,45
2014,3,등촌3동,73,42,93,45
2014,3,등촌2동,89,42,93,45
2014,3,등촌1동,76,44,93,45
2014,3,염창동,85,45,93,45
2014,3,신정7동,86,41,93,45
2014,3,신정6동,69,42,93,45
2014,3,신정4동,87,41,93,45
2014,3,신정3동,87,44,93,45
2014,3,신정2동,85,42,93,45
2014,3,신정1동,101,44,93,45
2014,3,신월7동,89,41,93,45
2014,3,신월6동,118,48,93,45
2014,3,신월5동,90,45,93,45
2014,3,신월4동,86,44,93,45
2014,3,신월3동,101,42,93,45
2014,3,신월2동,99,43,93,45
2014,3,신월1동,96,42,93,45
2014,3,목5동,79,43,93,45
2014,3,목4동,84,42,93,45
2014,3,목3동,91,44,93,45
2014,3,목2동,88,45,93,45
2014,3,목1동,70,43,93,45
2014,3,상암동,56,38,93,45
2014,3,성산2동,85,48,93,45
2014,3,성산1동,78,43,93,45
2014,3,연남동,69,47,93,45
2014,3,망원2동,85,42,93,45
2014,3,망원1동,88,42,93,45
2014,3,합정동,86,42,93,45
2014,3,서교동,71,43,93,45
2014,3,서강동,74,41,93,45
2014,3,신수동,92,47,93,45
2014,3,염리동,100,49,93,45
2014,3,대흥동,99,46,93,45
2014,3,용강동,92,45,93,45
2014,3,도화동,95,48,93,45
2014,3,공덕동,102,49,93,45
2014,3,아현동,103,45,93,45
2014,3,북가좌2동,91,44,93,45
2014,3,북가좌1동,78,42,93,45
2014,3,남가좌2동,94,45,93,45
2014,3,남가좌1동,148,54,93,45
2014,3,홍은2동,99,47,93,45
2014,3,홍은1동,113,50,93,45
2014,3,홍제2동,100,52,93,45
2014,3,홍제3동,110,55,93,45
2014,3,홍제1동,99,51,93,45
2014,3,연희동,96,50,93,45
2014,3,신촌동,92,45,93,45
2014,3,충현동,105,51,93,45
2014,3,북아현동,127,58,93,45
2014,3,천연동,106,51,93,45
2014,3,진관동,60,43,93,45
2014,3,수색동,125,52,93,45
2014,3,증산동,95,46,93,45
2014,3,신사2동,87,47,93,45
2014,3,신사1동,84,43,93,45
2014,3,역촌동,83,43,93,45
2014,3,응암3동,100,48,93,45
2014,3,응암2동,87,50,93,45
2014,3,응암1동,94,47,93,45
2014,3,대조동,86,45,93,45
2014,3,구산동,88,46,93,45
2014,3,갈현2동,82,44,93,45
2014,3,갈현1동,91,44,93,45
2014,3,불광2동,96,48,93,45
2014,3,불광1동,94,47,93,45
2014,3,녹번동,93,48,93,45
2014,3,상계10동,83,43,93,45
2014,3,상계9동,95,45,93,45
2014,3,상계8동,90,54,93,45
2014,3,상계6.7동,89,42,93,45
2014,3,상계5동,94,41,93,45
2014,3,상계3.4동,100,46,93,45
2014,3,상계2동,77,40,93,45
2014,3,상계1동,80,41,93,45
2014,3,중계2.3동,82,44,93,45
2014,3,중계4동,81,42,93,45
2014,3,중계1동,82,42,93,45
2014,3,중계본동,78,41,93,45
2014,3,하계2동,100,53,93,45
2014,3,하계1동,88,46,93,45
2014,3,공릉2동,82,43,93,45
2014,3,공릉1동,94,47,93,45
2014,3,월계3동,84,43,93,45
2014,3,월계2동,83,44,93,45
2014,3,월계1동,88,47,93,45
2014,3,방학3동,89,48,93,45
2014,3,방학2동,87,42,93,45
2014,3,방학1동,81,41,93,45
2014,3,쌍문4동,84,42,93,45
2014,3,쌍문3동,89,45,93,45
2014,3,쌍문2동,87,44,93,45
2014,3,쌍문1동,89,41,93,45
2014,3,도봉2동,88,45,93,45
2014,3,도봉1동,98,46,93,45
2014,3,창5동,82,42,93,45
2014,3,창4동,91,42,93,45
2014,3,창3동,92,44,93,45
2014,3,창2동,90,44,93,45
2014,3,창1동,86,41,93,45
2014,3,인수동,88,42,93,45
2014,3,우이동,94,45,93,45
2014,3,수유3동,89,42,93,45
2014,3,수유2동,90,44,93,45
2014,3,수유1동,100,46,93,45
2014,3,번3동,87,42,93,45
2014,3,번2동,93,45,93,45
2014,3,번1동,90,40,93,45
2014,3,삼각산동,78,44,93,45
2014,3,송천동,96,47,93,45
2014,3,송중동,88,45,93,45
2014,3,미아동,88,42,93,45
2014,3,삼양동,93,46,93,45
2014,3,석관동,100,47,93,45
2014,3,장위3동,108,47,93,45
2014,3,장위2동,117,46,93,45
2014,3,장위1동,108,45,93,45
2014,3,월곡2동,86,47,93,45
2014,3,월곡1동,99,45,93,45
2014,3,종암동,96,50,93,45
2014,3,길음2동,80,50,93,45
