"년도" "자치구명" "동" "사업체수" "총종사자수" "총여성종사자수" "농업.임업.및.어업" "농업.임업.및.어업(여성)" "광업" "광업(여성)" "제조업" "제조업(여성)" "전기.가스.증기.및.공기조절.공급업" "전기.가스.증기.및.공기조절.공급업(여성)" "수도.하수.및.폐기물.처리.원료.재생업" "수도.하수.및.폐기물.처리.원료.재생업(여성)" "건설업" "건설업(여성)" "도매.및.소매업" "도매.및.소매업(여성)" "운수.및.창고업" "운수.및.창고업(여성)" "숙박.및.음식점업" "숙박.및.음식점업(여성)" "정보통신업" "정보통신업(여성)" "금융.및.보험업" "금융.및.보험업(여성)" "부동산업" "부동산업(여성)" "전문.과학.및.기술.서비스업" "전문.과학.및.기술.서비스업(여성)" "사업시설.관리.사업.지원.및.임대.서비스업" "사업시설.관리.사업.지원.및.임대.서비스업(여성)" "공공행정.국방.및.사회보장.행정" "공공행정.국방.및.사회보장.행정(여성)" "교육.서비스업" "교육.서비스업(여성)" "보건업.및.사회복지.서비스업" "보건업.및.사회복지.서비스업(여성)" "예술.스포츠.및.여가관련.서비스업" "예술.스포츠.및.여가관련.서비스업(여성)" "협회.및.단체.수리.및.기타.개인.서비스업" "협회.및.단체.수리.및.기타.개인.서비스업(여성)"
"88" "2015" "관악구" "인헌동" 1094 4637 2359 0 0 0 0 504 248 0 0 16 1 149 10 603 314 165 7 519 313 413 172 111 63 150 57 262 98 659 313 19 7 311 234 315 261 98 42 343 219
"89" "2015" "관악구" "조원동" 2066 7075 3155 0 0 0 0 886 516 0 0 61 7 414 75 1210 519 499 31 962 595 484 146 69 40 208 78 267 79 478 204 343 144 192 124 469 362 163 75 370 160
"90" "2015" "관악구" "중앙동" 1465 6107 2687 0 0 0 0 206 101 0 0 0 0 681 30 754 378 582 21 658 412 30 12 160 94 243 81 114 41 526 383 13 7 553 364 507 422 102 45 978 296
"91" "2015" "관악구" "청룡동" 1909 12196 4782 0 0 0 0 206 116 0 0 33 5 2991 203 1109 528 154 13 1366 797 196 58 220 129 439 142 183 61 204 46 2374 910 917 591 964 768 189 80 651 335
"92" "2015" "관악구" "청림동" 442 1187 691 0 0 0 0 47 22 0 0 0 0 19 7 204 96 83 5 137 81 6 2 10 4 94 35 23 6 11 4 18 8 140 108 237 224 38 21 120 68
"93" "2015" "관악구" "행운동" 1427 5866 2985 0 0 0 0 225 112 0 0 1 0 377 52 1364 703 162 11 775 467 292 80 174 76 228 85 172 64 140 49 35 21 653 457 589 454 211 108 468 246
"94" "2015" "광진구" "광장동" 1375 10901 5014 0 0 0 0 220 66 7 3 37 4 894 128 1410 693 115 10 2149 984 113 30 859 595 579 120 348 92 685 280 82 17 1511 992 364 301 1171 518 357 181
"95" "2015" "광진구" "구의1동" 1894 7100 2935 0 0 0 0 350 150 0 0 12 3 667 78 1006 414 316 24 971 572 245 77 130 48 264 90 720 223 646 252 364 32 416 287 340 287 155 65 498 333
"96" "2015" "광진구" "구의2동" 1240 5035 2241 0 0 0 0 497 218 86 10 0 0 204 41 850 331 477 10 547 349 70 33 365 158 128 43 335 80 54 24 20 10 452 342 571 443 77 30 302 119
"97" "2015" "광진구" "구의3동" 2618 17302 6020 0 0 0 0 317 156 0 0 8 1 3658 179 3339 1375 1002 159 1450 925 1113 336 231 117 651 282 821 171 2349 839 19 12 908 579 500 423 242 97 694 369
"98" "2015" "광진구" "군자동" 1595 9606 4491 0 0 0 0 599 281 0 0 0 0 255 59 1399 554 576 20 1156 717 237 67 129 78 207 82 289 157 1241 657 24 14 2460 1151 502 426 139 50 393 178
"99" "2015" "광진구" "능동" 740 5680 3025 0 0 0 0 152 87 0 0 0 0 115 20 1063 475 113 15 578 366 173 55 168 85 101 31 327 110 97 62 415 42 1399 1097 341 299 467 193 171 88
"100" "2015" "광진구" "자양1동" 1743 9053 3669 0 0 0 0 444 170 0 0 25 1 570 87 1182 571 1288 116 614 390 131 34 271 163 301 83 401 105 1029 314 989 353 276 189 1055 848 94 41 383 204
"101" "2015" "광진구" "자양2동" 1496 7978 3327 0 0 0 0 429 166 0 0 4 1 552 69 935 335 605 39 559 329 1003 385 183 114 336 140 360 101 602 220 727 298 775 531 353 308 111 50 444 241
"102" "2015" "광진구" "자양3동" 1310 5908 3195 0 0 0 0 162 64 0 0 0 0 127 15 1396 797 224 17 1206 715 162 95 152 74 409 128 124 52 195 92 69 18 695 498 476 352 95 44 416 234
"103" "2015" "광진구" "자양4동" 1993 7067 2844 0 0 0 0 596 244 0 0 0 0 756 59 1314 581 1020 39 1268 759 50 10 53 28 225 74 234 101 142 66 74 15 280 184 378 296 174 73 503 315
"104" "2015" "광진구" "중곡1동" 1623 6630 2596 0 0 0 0 1582 741 0 0 2 0 485 58 1432 594 361 17 529 342 118 34 67 39 125 37 206 84 888 183 43 9 94 64 259 210 61 28 378 156
"105" "2015" "광진구" "중곡2동" 1666 7315 3563 0 0 0 0 881 479 0 0 17 1 1034 153 1356 681 302 24 550 352 129 37 185 126 145 76 209 80 797 371 52 15 341 254 715 583 94 40 508 291
"106" "2015" "광진구" "중곡3동" 1344 4807 2317 0 0 0 0 895 438 0 0 0 0 340 41 1052 429 329 13 480 332 20 6 27 15 61 25 64 21 122 54 45 9 190 145 729 561 111 49 342 179
"107" "2015" "광진구" "중곡4동" 1515 4786 2125 0 0 0 0 779 363 0 0 23 1 231 38 881 395 494 15 496 304 14 6 82 43 116 42 43 14 54 24 74 10 645 360 320 266 122 47 412 197
"108" "2015" "광진구" "화양동" 2379 14521 7048 0 0 0 0 284 108 0 0 17 2 159 27 1594 806 177 7 4083 2174 200 62 96 49 298 107 347 154 357 62 84 15 3455 1440 2341 1509 433 181 596 345
"109" "2015" "구로구" "가리봉동" 946 3743 1412 0 0 0 0 126 54 0 0 0 0 1195 16 453 198 103 17 441 292 32 14 39 16 59 21 40 6 212 75 38 0 124 78 566 477 114 54 201 94
"110" "2015" "구로구" "개봉1동" 1706 5415 2548 0 0 0 0 340 113 0 0 27 2 261 44 1124 475 702 40 659 427 6 0 70 37 165 71 119 36 81 47 65 12 497 352 730 575 105 54 464 263
"111" "2015" "구로구" "개봉2동" 1131 3016 1638 0 0 0 0 58 32 0 0 32 1 117 18 586 327 336 32 433 300 34 5 75 42 141 48 15 6 27 6 71 19 254 177 526 460 85 29 226 136
"112" "2015" "구로구" "개봉3동" 992 4194 1877 1 0 0 0 133 64 0 0 0 0 411 36 677 284 242 15 288 195 58 15 36 17 62 28 26 8 1125 366 19 9 456 361 296 261 44 20 320 198
"113" "2015" "구로구" "고척1동" 2553 9154 3732 0 0 0 0 1402 279 69 2 9 1 715 108 2082 824 424 21 880 552 34 14 141 73 314 112 119 49 255 99 187 26 993 527 889 740 170 70 471 235
"114" "2015" "구로구" "고척2동" 1423 3923 1975 0 0 0 0 308 124 0 0 0 0 158 26 771 352 312 19 398 261 6 3 41 24 171 68 95 34 57 7 95 20 511 355 519 443 118 55 363 184
"115" "2015" "구로구" "구로1동" 722 3135 1531 0 0 0 0 157 37 0 0 2 0 176 28 387 149 383 15 206 137 41 15 28 18 194 57 41 13 542 409 41 5 448 333 201 182 55 30 233 103
"116" "2015" "구로구" "구로2동" 7860 31582 13034 0 0 0 0 2361 546 0 0 44 5 1412 201 13469 4434 691 72 1421 1007 306 87 327 166 434 155 1195 464 3228 2023 2212 863 467 342 2814 2191 175 76 1026 402
"117" "2015" "구로구" "구로3동" 6797 82378 30763 0 0 0 0 10617 3662 0 0 44 6 2268 358 8719 3094 997 254 3509 2086 27023 7140 2263 1224 1267 416 10386 3053 10488 6753 330 180 1723 1014 955 800 394 155 1395 568
"118" "2015" "구로구" "구로4동" 1996 5334 2801 0 0 0 0 149 62 10 3 22 4 132 27 1242 604 239 17 847 590 88 23 128 62 281 94 264 72 278 114 88 22 357 246 640 522 126 69 443 270
"119" "2015" "구로구" "구로5동" 4812 25833 11823 0 0 0 0 835 287 0 0 2 0 2149 191 3955 1862 2432 122 1853 1211 1193 403 2740 2300 826 311 1551 445 4122 1954 122 32 765 485 1362 1175 272 113 1654 932
"120" "2015" "구로구" "수궁동" 1199 5691 2025 0 0 0 0 999 267 0 0 0 0 411 60 768 235 875 44 339 230 174 51 40 26 65 31 124 12 14 9 185 50 944 561 415 309 47 15 291 125
"121" "2015" "구로구" "신도림동" 2699 14948 6959 0 0 0 0 2122 337 0 0 14 3 833 132 2843 1284 316 35 2004 1215 629 178 1553 808 439 142 629 225 1152 908 47 10 1167 861 578 467 142 63 480 291
"122" "2015" "구로구" "오류1동" 1091 4783 2279 0 0 0 0 118 80 0 0 0 0 286 29 707 336 248 17 617 376 79 21 103 67 209 79 92 35 1066 413 73 17 295 231 475 363 90 40 325 175
"123" "2015" "구로구" "오류2동" 1518 7377 3029 0 0 0 0 396 161 0 0 15 2 226 55 893 376 1278 75 517 333 52 19 67 30 232 76 96 26 122 45 866 99 1341 812 809 694 74 33 393 193
"124" "2015" "금천구" "가산동" 13045 151398 51722 0 0 2 0 29635 9911 8 4 20 3 7931 1024 23069 9196 3615 829 4926 3300 31828 9019 1943 975 2351 678 28011 7126 13455 7462 104 38 1345 751 821 637 378 168 1956 601
"125" "2015" "금천구" "독산1동" 3866 24185 8813 0 0 0 0 9067 3124 0 0 52 2 1153 186 4296 1523 1882 80 1398 926 708 180 254 106 626 207 1115 323 581 336 78 33 612 430 1015 836 250 116 1098 405
"126" "2015" "금천구" "독산2동" 1162 3287 1499 0 0 0 0 356 204 0 0 0 0 345 33 630 252 377 19 359 252 3 0 33 14 66 20 62 26 27 16 45 14 275 182 378 317 62 26 269 124
"127" "2015" "금천구" "독산3동" 2189 8294 3543 0 0 0 0 1304 768 0 0 0 0 263 30 1203 501 404 8 681 462 11 1 146 66 162 48 409 254 1773 128 170 96 482 345 717 571 160 70 409 195
"128" "2015" "금천구" "독산4동" 989 3598 1755 0 0 0 0 689 457 0 0 59 5 80 9 473 188 181 19 560 348 419 144 53 29 92 41 17 5 70 21 125 22 121 84 265 223 144 69 250 91
"129" "2015" "금천구" "시흥1동" 2905 14578 7023 0 0 0 0 1358 614 0 0 28 1 907 102 2221 1036 547 33 1752 1087 83 22 151 74 246 82 204 51 2303 1119 1251 484 859 548 1510 1184 209 95 949 491
"130" "2015" "금천구" "시흥2동" 563 1844 1080 0 0 0 0 14 8 0 0 0 0 32 6 157 83 250 13 86 50 2 0 29 15 93 25 2 2 0 0 24 14 706 527 282 245 67 41 100 51
"131" "2015" "금천구" "시흥3동" 3360 10475 2775 0 0 0 0 1449 306 3 1 40 5 1674 206 4523 1179 715 46 294 202 58 9 77 33 101 19 295 125 412 150 16 11 388 291 110 93 34 19 286 80
"132" "2015" "금천구" "시흥4동" 847 1921 1051 0 0 0 0 160 103 0 0 9 1 63 7 266 141 325 11 158 97 10 6 15 9 50 23 3 2 0 0 24 13 302 260 268 234 34 12 234 132
"133" "2015" "금천구" "시흥5동" 1154 3478 1711 0 0 0 0 239 149 0 0 0 0 186 51 484 241 771 37 409 267 6 1 38 21 99 37 34 15 8 3 42 18 195 138 518 445 101 52 348 236
"134" "2015" "노원구" "공릉1동" 2705 11864 5840 0 0 0 0 818 375 0 0 51 10 515 107 1772 752 1365 40 1351 749 192 46 204 118 366 126 1160 813 1024 545 109 21 686 529 1279 1067 175 71 797 471
"135" "2015" "노원구" "공릉2동" 1884 11972 5653 2 1 0 0 573 217 0 0 0 0 263 25 810 371 863 28 1027 601 97 25 74 41 393 144 493 251 50 19 20 11 4810 2431 1677 1137 464 172 356 179
"136" "2015" "노원구" "상계10동" 458 2116 930 0 0 0 0 1 1 0 0 26 3 15 4 139 64 714 46 105 67 5 3 43 28 110 21 30 12 55 47 75 52 487 340 157 145 30 12 124 85
"137" "2015" "노원구" "상계1동" 3018 9674 4186 0 0 0 0 286 135 0 0 25 5 341 56 1460 651 2166 63 1220 794 104 42 50 21 363 146 336 110 609 304 77 10 800 599 1081 902 157 66 599 282
"138" "2015" "노원구" "상계2동" 2456 9735 5721 0 0 0 0 256 137 0 0 7 1 125 31 2357 1373 356 35 2475 1416 126 49 107 68 277 113 147 83 234 207 57 11 691 448 1297 1046 317 142 906 561
"139" "2015" "노원구" "상계3.4동" 1635 5226 2399 0 0 0 0 361 160 0 0 0 0 132 27 660 298 1290 78 446 295 25 13 19 13 177 51 55 8 438 338 76 19 309 229 653 589 93 47 492 234
"140" "2015" "노원구" "상계5동" 1353 3723 2098 0 0 0 0 262 149 0 0 27 1 104 21 666 344 235 20 409 265 25 8 40 20 122 45 62 16 520 323 18 10 251 159 561 514 84 35 337 168
"141" "2015" "노원구" "상계6.7동" 1889 16046 9892 0 0 0 0 30 15 219 34 0 0 117 42 1215 734 309 20 1623 972 118 40 3312 2356 665 151 212 79 235 107 1871 951 1691 1130 3772 2899 222 93 435 269
"142" "2015" "노원구" "상계8동" 558 1949 1219 0 0 0 0 11 4 0 0 0 0 25 5 235 143 153 4 182 119 7 2 39 24 167 38 5 2 0 0 15 9 532 386 431 399 56 28 91 56
"143" "2015" "노원구" "상계9동" 696 2459 1377 0 0 0 0 8 4 0 0 0 0 43 8 326 203 268 13 194 128 0 0 49 26 160 32 3 1 14 12 56 14 919 594 290 258 30 15 99 69
"144" "2015" "노원구" "월계1동" 1421 5453 2191 0 0 0 0 397 139 0 0 0 0 109 22 681 300 772 30 956 573 39 12 40 19 167 58 88 20 196 23 14 6 1046 384 411 364 149 63 388 178
"145" "2015" "노원구" "월계2동" 971 3439 1498 0 0 0 0 216 91 0 0 0 0 55 11 303 132 687 28 291 170 14 4 0 0 114 38 40 26 60 43 52 15 1184 618 234 207 51 28 138 87
"146" "2015" "노원구" "월계3동" 945 3588 1849 0 0 0 0 12 5 0 0 0 0 26 7 674 404 826 33 261 175 27 6 24 13 235 99 81 31 111 68 78 16 530 424 462 416 40 21 201 131
"147" "2015" "노원구" "중계1동" 940 4171 2355 0 0 0 0 8 4 0 0 0 0 34 11 617 393 165 4 553 343 1 1 66 37 300 102 24 9 10 4 53 8 1704 1029 264 215 172 96 200 99
"148" "2015" "노원구" "중계2.3동" 1345 5351 3134 0 0 0 0 81 32 0 0 0 0 22 7 1320 872 336 26 978 578 97 57 28 18 242 75 31 18 28 8 84 16 999 647 681 552 144 69 280 159
"149" "2015" "노원구" "중계4동" 1037 3850 2126 0 0 0 0 36 19 0 0 10 1 89 27 608 327 234 17 625 386 8 3 59 30 178 60 49 13 27 24 16 7 867 450 677 563 131 52 236 147
"150" "2015" "노원구" "중계본동" 1161 5330 2654 0 0 0 0 153 74 0 0 0 0 172 28 600 311 318 6 543 338 191 46 27 12 281 86 46 8 393 226 21 11 1853 1065 286 202 152 65 294 176
"151" "2015" "노원구" "하계1동" 985 7550 3814 0 0 0 0 501 190 0 0 0 0 106 24 1104 560 609 38 708 460 3 1 36 23 283 69 158 38 266 191 561 123 1195 749 1471 1069 148 43 401 236
"152" "2015" "노원구" "하계2동" 370 1240 710 0 0 0 0 9 4 0 0 0 0 9 3 102 59 156 5 94 63 0 0 15 6 162 33 7 3 1 0 15 7 422 321 170 157 7 3 71 46
"153" "2015" "도봉구" "도봉1동" 1673 5804 2403 1 0 6 3 529 285 0 0 74 21 194 44 973 390 1323 73 893 572 54 31 50 23 113 47 90 23 76 18 52 14 434 303 453 348 115 39 374 169
"154" "2015" "도봉구" "도봉2동" 1459 6738 2729 0 0 0 0 100 44 0 0 3 1 155 38 775 308 1163 84 501 326 13 8 234 75 789 286 429 157 342 180 770 295 389 275 541 471 104 36 430 145
"155" "2015" "도봉구" "방학1동" 2346 10651 4863 0 0 0 0 460 254 0 0 2 1 385 115 2113 1008 1303 46 1242 791 52 18 249 133 292 106 319 96 105 28 1557 637 527 363 1058 851 207 101 780 315
"156" "2015" "도봉구" "방학2동" 1222 2929 1440 0 0 0 0 491 272 0 0 0 0 229 25 654 298 272 9 302 194 5 4 38 17 32 13 20 7 57 40 23 12 235 166 302 242 44 19 225 122
"157" "2015" "도봉구" "방학3동" 863 2984 1496 0 0 0 0 43 26 0 0 0 0 82 12 326 157 688 23 296 189 1 0 32 16 164 47 15 3 4 1 50 12 482 379 551 492 57 21 193 118
"158" "2015" "도봉구" "쌍문1동" 910 3888 2100 0 0 0 0 178 70 0 0 0 0 63 12 446 212 580 26 340 206 13 4 20 12 61 23 6 2 11 6 50 13 1305 923 563 459 88 49 164 83
"159" "2015" "도봉구" "쌍문2동" 1278 5301 2762 0 0 0 0 383 215 0 0 2 1 307 50 911 469 592 22 538 311 43 16 85 39 133 50 71 39 267 204 46 14 489 335 848 691 103 54 483 252
"160" "2015" "도봉구" "쌍문3동" 960 3779 1826 0 0 0 0 331 163 0 0 21 2 247 32 716 324 145 9 456 268 257 44 28 11 95 36 47 27 41 18 48 11 159 108 920 639 51 23 217 111
"161" "2015" "도봉구" "쌍문4동" 611 1892 1001 0 0 0 0 16 4 0 0 0 0 26 8 189 109 198 7 156 103 4 0 22 11 96 32 9 4 0 0 19 9 862 515 124 113 27 8 144 78
"162" "2015" "도봉구" "창1동" 1361 3672 1897 0 0 0 0 119 74 0 0 4 0 154 11 564 317 620 28 423 287 66 5 147 108 183 62 30 14 166 143 48 14 431 311 426 366 84 41 207 116
"163" "2015" "도봉구" "창2동" 1368 4278 1987 0 0 0 0 1092 575 0 0 4 2 92 15 779 300 548 19 324 180 7 2 27 16 134 53 47 10 49 18 53 12 258 197 482 393 104 38 278 157
"164" "2015" "도봉구" "창3동" 961 2027 1071 0 0 0 0 266 120 0 0 0 0 59 18 437 203 239 10 295 196 3 0 11 6 59 24 12 9 2 1 19 10 184 152 245 215 42 18 154 89
"165" "2015" "도봉구" "창4동" 1293 7590 3767 0 0 0 0 63 20 0 0 9 1 625 172 1566 929 730 40 636 411 64 27 375 260 334 90 391 171 287 156 483 144 1024 718 388 329 347 177 268 122
"166" "2015" "도봉구" "창5동" 2150 7136 3261 0 0 0 0 192 81 0 0 0 0 214 35 1050 486 1274 38 1067 638 60 16 125 58 293 124 103 31 98 68 141 80 781 524 939 757 135 63 664 262
"167" "2015" "동대문구" "답십리1동" 2242 10292 4277 0 0 3 1 620 288 0 0 0 0 1544 168 2118 802 1586 617 705 455 44 18 210 100 488 179 413 157 601 296 71 21 426 285 967 699 119 60 377 131
"168" "2015" "동대문구" "답십리2동" 2030 6140 2468 0 0 0 0 651 288 0 0 0 0 277 42 2413 685 376 26 411 268 20 6 38 22 472 173 77 19 36 16 28 16 282 208 434 357 123 49 502 293
"169" "2015" "동대문구" "용신동" 5795 32090 13794 0 0 0 0 3596 1551 1 0 39 12 1352 165 7343 2682 588 92 1894 1257 501 163 2389 1725 827 253 3749 907 3713 1668 1650 715 1150 546 1772 1306 355 216 1171 536
"170" "2015" "동대문구" "이문1동" 1519 6688 3075 0 0 0 0 121 48 0 0 2 0 259 32 736 349 185 12 1175 655 47 10 68 38 132 54 60 19 42 20 60 15 3006 1349 311 243 121 54 363 177
"171" "2015" "동대문구" "이문2동" 702 1986 831 0 0 0 0 127 55 0 0 33 4 162 16 257 113 469 40 218 141 4 0 10 5 114 37 2 0 9 2 16 6 194 147 223 197 18 10 130 58
"172" "2015" "동대문구" "장안1동" 4530 21265 9383 0 0 0 0 3661 1748 0 0 7 2 1651 262 5179 1917 1179 97 1602 1018 661 489 1119 747 983 298 688 194 1489 730 279 34 699 565 971 798 270 153 827 331
"173" "2015" "동대문구" "장안2동" 3146 10951 5565 0 0 0 0 2047 1048 0 0 19 5 240 38 2577 1182 725 26 1786 1083 79 37 83 39 282 102 121 55 96 42 59 18 1043 691 1058 845 215 95 521 259
"174" "2015" "동대문구" "전농1동" 2412 8614 4349 0 0 0 0 489 197 0 0 3 0 219 33 2559 1274 868 98 1684 1045 116 45 93 53 126 46 115 59 66 33 118 25 365 265 1091 786 159 69 543 321
"175" "2015" "동대문구" "전농2동" 916 4819 2301 0 0 0 0 180 85 0 0 0 0 125 20 553 274 175 4 385 235 26 8 42 20 109 45 200 74 42 32 174 116 2261 1033 237 198 85 31 225 126
"176" "2015" "동대문구" "제기동" 4820 12227 5420 0 0 0 0 925 364 0 0 2 0 166 43 6206 2405 263 25 1114 745 98 22 272 152 377 119 456 242 352 177 161 34 441 324 779 503 83 28 532 237
"177" "2015" "동대문구" "청량리동" 1727 8561 3933 0 0 0 0 296 132 0 0 24 7 122 27 1057 421 186 8 959 637 111 22 478 396 251 68 1280 415 325 226 1064 211 780 363 958 708 217 91 453 201
"178" "2015" "동대문구" "회기동" 964 10333 5823 0 0 0 0 63 33 0 0 0 0 37 4 592 356 49 2 1315 748 489 325 67 36 58 23 55 21 47 28 21 17 3833 1951 3376 2134 85 32 246 113
"179" "2015" "동대문구" "휘경1동" 1035 4584 2329 0 0 0 0 225 83 0 0 2 0 133 11 1024 552 126 10 729 453 39 12 32 21 203 73 97 28 847 454 27 10 356 215 260 221 114 45 370 141
"180" "2015" "동대문구" "휘경2동" 1156 5308 2739 0 0 0 0 373 190 0 0 3 0 103 16 508 227 587 29 331 208 12 2 19 8 136 42 110 71 262 130 252 44 1097 676 1313 994 38 17 164 85
"181" "2015" "동작구" "노량진1동" 2275 9726 5041 0 0 0 0 80 38 16 0 4 1 99 19 1876 842 209 16 2097 1179 189 79 80 42 362 126 54 17 1528 1139 468 81 1446 755 393 331 497 210 328 166
"182" "2015" "동작구" "노량진2동" 1465 7140 3341 0 0 0 0 80 40 0 0 41 3 31 5 2121 892 84 10 719 460 276 86 299 209 94 33 102 50 477 99 1822 873 385 168 221 183 111 56 277 174
"183" "2015" "동작구" "대방동" 1628 11904 5106 0 0 0 0 248 114 0 0 7 2 1529 131 1453 602 330 15 1037 627 351 132 182 98 352 109 977 295 1970 951 69 6 1741 1049 675 536 152 52 831 387
"184" "2015" "동작구" "사당1동" 1850 10239 5058 0 0 0 0 155 63 90 27 0 0 451 58 1407 728 205 12 1284 771 401 94 1941 1015 381 191 800 252 1202 673 62 10 451 319 661 497 159 68 589 280
"185" "2015" "동작구" "사당2동" 1586 5438 2844 0 0 0 0 220 153 3 0 0 0 130 21 1174 591 220 15 1234 708 117 25 68 32 301 108 195 73 134 89 19 9 457 286 485 388 165 70 516 276
"186" "2015" "동작구" "사당3동" 980 3921 1832 0 0 0 0 88 35 0 0 18 3 181 30 490 209 239 15 352 201 52 14 24 12 189 56 26 9 634 331 63 14 1032 590 214 178 48 15 271 120
"187" "2015" "동작구" "사당4동" 671 1844 985 0 0 0 0 87 43 0 0 0 0 95 18 485 240 117 6 239 142 1 0 44 21 79 32 14 4 10 5 22 12 108 83 326 263 46 23 171 93
"188" "2015" "동작구" "사당5동" 490 1548 763 0 0 0 0 56 23 0 0 28 2 129 23 182 67 127 12 118 67 28 16 4 2 66 24 83 31 20 8 11 4 351 275 97 90 106 51 142 68
"189" "2015" "동작구" "상도1동" 1684 8250 3827 0 0 0 0 204 93 0 0 0 0 420 49 1120 483 365 25 1238 726 192 80 84 48 241 88 148 60 238 151 65 19 2628 1151 660 569 168 62 479 223
"190" "2015" "동작구" "상도2동" 1265 4607 2468 0 0 0 0 151 78 56 3 34 1 250 32 801 408 140 4 615 404 22 8 79 41 188 75 119 38 82 45 136 84 548 402 919 596 124 51 343 198
"191" "2015" "동작구" "상도3동" 929 2591 1359 0 0 0 0 139 85 0 0 0 0 131 23 582 303 251 11 369 223 8 3 47 26 80 28 27 10 52 38 76 16 136 96 393 338 99 45 201 114
"192" "2015" "동작구" "상도4동" 980 2784 1534 0 0 0 0 146 61 0 0 4 0 89 25 427 231 294 13 314 198 21 8 18 8 99 38 22 9 8 5 20 14 378 282 653 509 46 22 245 111
"193" "2015" "동작구" "신대방1동" 1049 4190 2026 0 0 0 0 164 86 0 0 13 4 281 44 790 390 136 13 420 259 69 26 185 107 238 56 204 75 523 189 71 14 416 303 367 304 67 30 246 126
"194" "2015" "동작구" "신대방2동" 1229 20312 9383 0 0 0 0 287 137 256 80 27 2 723 102 1589 703 164 15 1052 665 2144 749 658 281 1463 785 3726 1218 3628 1790 775 263 439 307 2464 1855 399 174 518 257
"195" "2015" "동작구" "흑석동" 1528 9421 4924 0 0 0 0 141 69 0 0 30 2 187 30 789 440 245 10 1358 808 130 64 79 41 249 89 75 32 300 143 22 10 2990 1295 2201 1564 152 54 473 273
"196" "2015" "마포구" "공덕동" 2726 19681 8930 0 0 0 0 912 418 0 0 0 0 1145 83 1924 866 514 168 1343 839 1866 694 1867 655 540 184 1667 495 4419 2607 825 321 468 334 984 765 435 114 772 387
"197" "2015" "마포구" "대흥동" 1635 11034 5741 0 0 0 0 251 114 0 0 0 0 113 33 964 504 217 29 1064 616 332 119 817 573 380 132 557 287 1699 870 142 134 2957 1439 545 431 348 179 648 281
"198" "2015" "마포구" "도화동" 2044 16220 7794 0 0 0 0 147 46 0 0 0 0 925 140 1832 786 939 369 1513 887 1506 443 853 472 515 148 1253 663 4777 2558 18 9 454 341 693 545 124 60 671 327
"199" "2015" "마포구" "망원1동" 1728 4751 1962 0 0 0 0 204 95 0 0 2 0 495 32 881 394 626 52 674 406 264 69 80 39 110 44 211 92 181 79 81 14 147 109 320 264 121 46 354 227
"200" "2015" "마포구" "망원2동" 1368 5079 2036 0 0 0 0 306 143 0 0 9 3 522 74 886 394 883 54 469 282 187 54 38 20 177 69 192 71 225 81 18 7 395 296 282 245 98 44 392 199
"201" "2015" "마포구" "상암동" 2242 35783 12635 0 0 0 0 307 75 67 8 81 9 453 125 3439 1245 1979 164 2471 1492 18139 5477 803 322 717 268 3230 1002 474 245 435 211 1553 1030 675 561 481 157 479 244
"202" "2015" "마포구" "서강동" 1735 11355 5774 0 0 0 0 115 44 283 35 4 0 277 78 1589 702 388 167 1772 924 991 458 140 72 262 98 1300 890 835 539 74 14 2228 988 657 545 148 64 292 156
"203" "2015" "마포구" "서교동" 9736 60674 29805 0 0 0 0 1250 494 0 0 47 2 3683 630 9983 5159 1887 867 11807 5933 7459 3408 3392 2262 1326 487 4773 2239 7563 3728 141 26 2336 1334 1713 1396 1304 621 2010 1219
"204" "2015" "마포구" "성산1동" 1522 11416 3844 0 0 0 0 347 176 0 0 90 4 1402 249 1643 696 478 112 614 348 853 342 48 23 126 43 785 284 3631 684 27 15 671 477 218 175 123 39 360 177
"205" "2015" "마포구" "성산2동" 1814 11362 5858 0 0 0 0 124 46 0 0 26 3 279 46 1715 879 797 53 706 455 208 89 42 28 444 154 291 85 2062 1584 1359 581 1010 613 981 800 484 159 834 283
"206" "2015" "마포구" "신수동" 1171 5355 2411 0 0 0 0 366 224 0 0 14 2 276 60 961 378 538 126 472 260 335 135 105 83 191 70 353 169 305 112 185 15 447 272 423 323 66 24 318 158
"207" "2015" "마포구" "아현동" 1894 13183 5378 0 0 0 0 306 176 2 0 19 5 499 43 1831 654 515 106 990 615 936 268 869 396 429 198 3737 1154 1196 767 483 87 437 283 505 418 86 44 343 164
"208" "2015" "마포구" "연남동" 1406 5874 2730 0 0 0 0 187 69 0 0 1 0 722 144 1081 505 224 49 996 512 436 197 17 7 163 68 420 174 719 429 55 16 407 265 167 146 69 27 210 122
"209" "2015" "마포구" "염리동" 710 6603 2837 0 0 0 0 176 72 0 0 0 0 30 6 400 152 1397 332 358 208 425 211 1906 918 130 51 76 32 439 93 208 99 646 413 149 131 23 10 240 109
"210" "2015" "마포구" "용강동" 2653 19599 7396 0 0 0 0 245 98 85 16 7 2 2213 152 3777 1474 1398 410 1696 1027 1404 504 971 449 932 260 1410 452 2812 978 275 149 967 606 275 228 186 80 946 511
"211" "2015" "마포구" "합정동" 2120 14565 5450 0 0 0 0 529 263 0 0 46 3 1669 165 1575 695 1439 361 1132 663 2063 750 3572 1225 161 59 787 289 347 187 20 9 356 261 317 256 134 55 418 209
